History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2024-02-08; Date To: 2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2024-02-08 00:00:00,Thursday,109,5,42,1,4,0,83,0,31,0,91.6,1683428.86,15444.3,0,40,11,192,1243983.94,14987.76,439444.92,14175.64,0,0,119
2024-02-09 00:00:00,Friday,111,2,40,1,4,0,88,0,28,0,94.07,1684012.02,15171.28,0,38,12,199,1315880.7,14953.19,368131.32,13147.55,0,0,118
2024-02-10 00:00:00,Saturday,101,7,46,2,5,0,92,0,16,0,87.83,1529458.75,15143.16,0,55,14,183,1329785.03,14454.19,199673.72,12479.61,0,0,115
2024-02-11 00:00:00,Sunday,112,2,59,2,3,0,60,0,57,0,94.12,1625619.66,14514.46,0,50,11,196,921894.97,15364.92,703724.69,12346.05,0,0,119
2024-02-12 00:00:00,Monday,112,1,47,2,5,0,62,0,57,0,93.33,1586961.64,14169.3,0,48,10,197,895711.74,14446.96,691249.9,12127.19,0,0,120
2024-02-13 00:00:00,Tuesday,110,5,50,0,4,0,79,0,35,0,92.44,1518645.54,13805.87,0,57,11,180,1219478.29,15436.43,299167.25,8547.64,0,0,119
2024-02-14 00:00:00,Wednesday,108,6,57,1,4,0,60,0,53,0,90.76,1532212.35,14187.15,0,59,11,170,946871.11,15781.19,585341.24,11044.17,0,0,119
2024-02-15 00:00:00,Thursday,116,1,47,1,3,0,74,0,46,0,95.87,1889368.23,16287.66,0,40,9,182,1054094.83,14244.52,835273.4,18158.12,0,0,121
2024-02-16 00:00:00,Friday,112,2,52,2,3,0,81,0,36,0,94.12,1762889.07,15740.08,0,57,10,192,1176547.91,14525.28,586341.16,16287.25,0,0,119
2024-02-17 00:00:00,Saturday,109,5,65,1,4,0,92,0,22,0,91.6,1844549.05,16922.47,0,68,11,192,1425265.12,15492.01,419283.93,19058.36,0,0,119
2024-02-18 00:00:00,Sunday,102,12,55,1,4,0,90,0,17,0,85.71,1524744.29,14948.47,0,62,11,178,1309901.07,14554.46,214843.22,12637.84,0,0,119
2024-02-19 00:00:00,Monday,114,0,65,0,2,0,88,0,28,0,98.28,1773384.56,15556,0,56,14,188,1351541.36,15358.42,421843.2,15065.83,0,0,116
2024-02-20 00:00:00,Tuesday,96,19,35,0,3,0,89,0,10,0,81.36,1366237.37,14231.64,0,53,12,159,1257834.85,14132.98,108402.52,10840.25,0,0,118
2024-02-21 00:00:00,Wednesday,64,49,39,0,3,0,29,0,38,0,55.17,823592.2,12868.63,0,71,14,99,347189.68,11972.06,476402.52,12536.91,0,0,116
2024-02-22 00:00:00,Thursday,105,14,61,0,2,0,30,0,77,0,86.78,1926989.26,18352.28,0,21,9,161,482544.34,16084.81,1444444.92,18759.02,0,0,121
2024-02-23 00:00:00,Friday,117,2,29,0,2,0,25,0,94,0,96.69,1826932.41,15614.81,0,17,9,184,296758.58,11870.34,1530173.83,16278.44,0,0,121
2024-02-24 00:00:00,Saturday,116,0,24,0,3,0,26,0,93,0,97.48,1850986.09,15956.78,0,24,11,186,324236.58,12470.64,1526749.51,16416.66,0,0,119
2024-02-25 00:00:00,Sunday,103,12,77,0,4,0,66,0,41,0,86.55,1632940.48,15853.79,0,87,11,165,958317.7,14519.97,674622.78,16454.21,0,0,119
2024-02-26 00:00:00,Monday,120,0,59,0,2,0,83,0,39,0,98.36,1869527.11,15579.39,0,45,8,193,1308268.71,15762.27,561258.4,14391.24,0,0,122
2024-02-27 00:00:00,Tuesday,120,1,49,0,2,0,86,0,36,0,97.56,1996523.85,16637.7,0,50,7,192,1476273.85,17165.97,520250,14451.39,0,0,123
2024-02-28 00:00:00,Wednesday,113,2,57,3,2,0,65,0,53,0,94.17,1778995.94,15743.33,0,61,10,184,1015245.94,15619.17,763750,14410.38,0,0,120
2024-02-29 00:00:00,Thursday,98,6,39,3,3,0,68,0,36,0,89.09,1467774.1,14977.29,0,53,20,161,958794.1,14099.91,508980,14138.33,0,0,110
2024-03-01 00:00:00,Friday,113,3,61,3,2,0,56,0,62,0,93.39,1559797.19,13803.51,0,49,9,189,943567.19,16849.41,616230,9939.19,0,0,121
2024-03-02 00:00:00,Saturday,107,1,48,3,3,0,61,0,52,0,93.86,1471092.5,13748.53,0,54,16,190,1049897.6,17211.44,421194.9,8099.9,0,0,114
2024-03-03 00:00:00,Sunday,103,8,34,3,3,0,61,0,48,0,88.03,1401209.49,13603.98,0,38,13,182,1065633.21,17469.4,335576.28,6991.17,0,0,117
