History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2024-04-09; Date To: 2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2024-04-09 00:00:00,Tuesday,77,18,22,0,3,0,67,0,13,0,78.57,973688.35,12645.3,0,30,34,131,805678.35,12025.05,168010,12923.85,0,0,98
2024-04-10 00:00:00,Wednesday,86,8,37,2,3,0,76,0,15,0,86.87,1113586.21,12948.68,0,26,31,147,926788.21,12194.58,186798,12453.2,0,0,99
2024-04-11 00:00:00,Thursday,95,2,47,3,3,0,76,0,25,0,92.23,1173774.15,12355.52,0,37,27,144,916435.15,12058.36,257339,10293.56,0,0,103
2024-04-12 00:00:00,Friday,95,2,29,4,3,0,65,0,37,0,91.35,1163656.9,12249.02,0,28,26,144,836254.64,12865.46,327402.26,8848.71,0,0,104
2024-04-13 00:00:00,Saturday,95,1,23,4,3,0,58,0,44,0,92.23,1134446,11941.54,0,23,27,141,730043.74,12586.96,404402.26,9190.96,0,0,103
2024-04-14 00:00:00,Sunday,75,24,24,1,2,0,61,0,17,0,73.53,858274.26,11443.66,0,48,28,112,730372,11973.31,127902.26,7523.66,0,0,102
2024-04-15 00:00:00,Monday,85,8,40,2,4,0,81,0,10,0,85.86,1003242.48,11802.85,0,27,32,121,875403.48,10807.45,127839,12783.9,0,0,99
2024-04-16 00:00:00,Tuesday,75,17,29,4,3,0,77,0,5,0,75.76,916477.6,12219.7,0,38,31,112,858638.6,11151.15,57839,11567.8,0,0,99
2024-04-17 00:00:00,Wednesday,79,13,39,3,3,0,79,0,6,0,80.61,997036.54,12620.72,0,36,32,119,929197.54,11761.99,67839,11306.5,0,0,98
2024-04-18 00:00:00,Thursday,76,16,33,6,3,0,78,0,7,0,75.25,1015862.87,13366.62,0,37,30,120,933523.87,11968.25,82339,11762.71,0,0,101
